experience_coding,python_user,r_user,sql_user,most_used,compensation,position
0.21,True,False,False,,73013,Beginner
1.5,True,False,False,Scikit-learn,32,Beginner
3.0,True,False,True,,683,Beginner
19.2,False,False,True,Scikit-learn,24763,Senior
11.8,False,False,True,Scikit-learn,6909,Intermediate
26.9,True,False,True,Keras,373588,Expert
8.0,True,False,True,,52894,Junior
3.1,True,False,False,Scikit-learn,25106,Beginner
4.6,True,True,False,Scikit-learn,51423,Beginner
0.51,True,False,True,TensorFlow,68758,Beginner
13.5,True,True,False,PyTorch,20510,Intermediate
1.4,True,False,True,Scikit-learn,20600,Beginner
3.4,True,False,False,,66528,Beginner
27.4,True,True,False,Keras,41643,Expert
0.73,True,False,False,Scikit-learn,51274,Beginner
2.7,True,False,False,Scikit-learn,63317,Beginner
21.9,True,False,False,,164557,Expert
2.0,False,False,True,,54515,Beginner
0.78,True,False,True,,50570,Beginner
3.6,True,False,False,,52330,Beginner
2.3,True,False,True,Keras,72678,Beginner
1.9,True,True,True,Scikit-learn,54094,Beginner
1.3,True,False,False,,61081,Beginner
24.0,True,False,False,Scikit-learn,1328896,Expert
2.4,True,False,True,Keras,7010,Beginner
2.4,True,False,False,Keras,214,Beginner
4.4,True,False,True,Scikit-learn,7354,Beginner
2.8,True,True,True,,56900,Beginner
25.6,True,False,False,Keras,93717,Expert
0.41,True,False,False,Scikit-learn,74606,Beginner
0.29,True,True,True,,64750,Beginner
0.69,True,False,False,Scikit-learn,1580,Beginner
2.3,True,False,False,PyTorch,3701,Beginner
4.6,True,False,True,,62602,Beginner
0.72,True,False,False,,51603,Beginner
2.8,True,False,False,PyTorch,52499,Beginner
3.2,True,True,False,,51006,Beginner
21.9,True,False,True,Scikit-learn,153819,Expert
2.4,True,True,True,Scikit-learn,8330,Beginner
4.1,False,False,False,,12852,Beginner
6.1,False,False,False,,14701,Junior
2.8,True,False,False,,73986,Beginner
0.88,True,False,False,,3912,Beginner
0.76,True,False,False,Keras,53546,Beginner
2.3,True,False,True,Scikit-learn,52819,Beginner
8.5,True,True,True,Scikit-learn,171495,Junior
0.85,True,False,False,Scikit-learn,7956,Beginner
0.57,True,False,False,Keras,58125,Beginner
18.7,True,True,True,TensorFlow,649,Senior
1.2,True,False,True,Scikit-learn,11672,Beginner
1.4,True,False,False,Scikit-learn,57529,Beginner
0.25,True,True,False,Keras,967,Beginner
1.1,False,False,True,TensorFlow,49000,Beginner
0.8,True,True,True,,51336,Beginner
2.1,True,True,False,Scikit-learn,27181,Beginner
3.9,True,False,False,Keras,63184,Beginner
0.29,True,False,False,,60603,Beginner
6.1,True,False,False,Scikit-learn,80348,Junior
2.5,True,False,True,Scikit-learn,1617,Beginner
15.1,False,True,True,TensorFlow,175834,Intermediate
2.3,True,True,True,Keras,69379,Beginner
3.3,False,False,False,Keras,40304,Beginner
9.2,True,False,False,Scikit-learn,22254,Junior
0.55,True,False,False,Scikit-learn,1133,Beginner
23.6,True,False,True,,289379,Expert
28.6,True,True,True,TensorFlow,753,Expert
1.3,False,False,False,,62290,Beginner
13.5,True,False,False,TensorFlow,115497,Intermediate
1.7,True,True,True,,74123,Beginner
7.9,True,False,False,TensorFlow,19897,Junior
0.89,False,False,False,,173808,Beginner
2.8,True,True,True,,66710,Beginner
0.98,True,False,True,,63363,Beginner
2.0,True,True,True,PyTorch,437,Beginner
5.1,True,False,False,PyTorch,52356,Beginner
1.8,True,False,False,Keras,5892,Beginner
2.4,True,False,False,TensorFlow,59282,Beginner
6.3,True,False,False,Scikit-learn,69883,Junior
0.55,True,True,False,TensorFlow,62084,Beginner
1.6,True,False,False,PyTorch,73399,Beginner
0.0,False,False,False,,24792,Beginner
11.9,True,True,False,Scikit-learn,168512,Intermediate
0.46,False,False,True,,69574,Beginner
25.7,True,False,True,Keras,74229,Expert
1.3,True,False,False,,3368,Beginner
7.8,True,False,False,Keras,142,Junior
4.9,True,True,True,Keras,65057,Beginner
0.43,True,True,False,,74308,Beginner
3.1,True,True,True,TensorFlow,73821,Beginner
1.3,True,False,False,Keras,58503,Beginner
3.1,True,False,False,TensorFlow,68075,Beginner
1.4,True,False,False,,63594,Beginner
3.8,True,True,True,Scikit-learn,52080,Beginner
6.5,False,False,True,,49676,Junior
2.9,True,False,True,Scikit-learn,15486,Beginner
0.61,True,False,False,TensorFlow,67305,Beginner
0.0,False,False,False,,573,Beginner
4.6,False,False,True,Scikit-learn,58349,Beginner
3.6,True,False,True,PyTorch,58962,Beginner
12.2,False,False,True,Scikit-learn,82268,Intermediate
5.5,True,False,False,Scikit-learn,63188,Beginner
25.3,False,False,True,,56759,Expert
18.8,True,False,False,Keras,276042,Senior
4.9,True,False,False,Scikit-learn,1938,Beginner
8.4,True,False,True,,1229,Junior
1.3,False,False,False,,72090,Beginner
1.2,True,False,False,Keras,179,Beginner
0.38,True,False,True,,67511,Beginner
2.4,True,False,False,Scikit-learn,146,Beginner
0.7,True,True,False,Keras,922,Beginner
0.82,True,False,False,,71651,Beginner
8.4,True,False,True,Scikit-learn,8126,Junior
23.6,True,False,False,TensorFlow,283662,Expert
3.6,False,False,True,,57131,Beginner
0.57,True,False,False,,73037,Beginner
25.3,True,True,False,PyTorch,10118,Expert
18.9,False,False,False,TensorFlow,403,Senior
23.9,True,False,False,Scikit-learn,56363,Expert
2.9,True,True,True,Scikit-learn,19007,Beginner
1.3,True,False,True,,640,Beginner
1.5,True,True,False,,465,Beginner
3.9,True,False,False,Keras,37633,Beginner
0.37,True,False,False,Keras,57795,Beginner
2.7,True,False,False,Scikit-learn,66676,Beginner
2.7,True,False,False,Keras,64651,Beginner
1.2,True,False,True,Scikit-learn,67721,Beginner
0.56,True,False,True,,143,Beginner
6.8,True,False,False,Scikit-learn,39413,Junior
0.27,True,False,True,Scikit-learn,60980,Beginner
3.0,True,True,False,Scikit-learn,48955,Beginner
0.81,False,True,False,,67224,Beginner
2.7,True,True,True,Keras,1104,Beginner
0.72,True,False,False,,56149,Beginner
0.2,True,False,True,Scikit-learn,70572,Beginner
0.0,False,False,False,,1231,Beginner
15.5,True,False,False,PyTorch,67586,Intermediate
2.8,True,False,True,Scikit-learn,3502,Beginner
1.4,False,False,False,Scikit-learn,63028,Beginner
6.9,True,True,False,Scikit-learn,112497,Junior
0.26,True,False,False,,67157,Beginner
0.0,False,False,False,,5214,Beginner
0.37,False,True,False,,67907,Beginner
0.61,True,False,False,Scikit-learn,32252,Beginner
0.8,True,False,False,Scikit-learn,4179,Beginner
4.3,True,False,True,,65104,Beginner
3.0,True,False,False,,21886,Beginner
0.0,False,False,False,,4362,Beginner
4.1,True,False,False,Keras,496,Beginner
26.2,True,False,False,PyTorch,38165,Expert
19.2,True,True,True,TensorFlow,81600,Senior
0.91,True,False,True,Scikit-learn,361,Beginner
4.6,False,True,False,PyTorch,42750,Beginner
9.8,True,False,False,Scikit-learn,64771,Junior
0.21,True,False,False,Keras,1118,Beginner
21.0,False,False,False,,13664,Expert
0.29,True,False,False,Keras,68927,Beginner
3.4,True,True,True,TensorFlow,71757,Beginner
2.5,True,False,False,TensorFlow,74589,Beginner
0.79,True,True,True,,4132,Beginner
4.7,True,False,False,Scikit-learn,2100,Beginner
6.1,True,True,False,,70652,Junior
2.0,True,False,False,Scikit-learn,58794,Beginner
1.0,True,False,False,TensorFlow,2412,Beginner
15.6,True,False,False,Scikit-learn,70241,Intermediate
28.2,True,False,True,TensorFlow,250908,Expert
0.0,False,False,False,,56930,Beginner
2.7,True,False,True,TensorFlow,566,Beginner
0.37,True,False,True,,74973,Beginner
0.51,True,True,False,Scikit-learn,187,Beginner
0.57,True,False,True,,214,Beginner
1.0,True,False,True,Keras,53712,Beginner
6.1,True,True,True,,183621,Junior
0.22,True,False,False,,70588,Beginner
22.5,True,False,False,Scikit-learn,269793,Expert
4.6,True,False,False,Keras,174562,Beginner
23.4,True,False,True,,210,Expert
0.89,False,False,False,Scikit-learn,112379,Beginner
0.45,True,False,False,,53051,Beginner
2.8,True,False,False,PyTorch,68492,Beginner
0.47,True,True,True,TensorFlow,13206,Beginner
0.68,True,False,False,,4688,Beginner
0.41,True,True,True,,72571,Beginner
3.0,True,False,False,Keras,73849,Beginner
7.8,True,False,True,Keras,2227,Junior
24.7,True,False,True,Keras,258260,Expert
0.47,True,False,False,,64038,Beginner
11.9,True,False,False,TensorFlow,67662,Intermediate
2.1,True,False,True,,63828,Beginner
25.8,True,False,False,Scikit-learn,16245,Expert
1.6,True,False,False,,60918,Beginner
4.6,False,False,False,Scikit-learn,72843,Beginner
17.4,True,False,False,,63951,Senior
16.3,True,False,False,TensorFlow,72850,Senior
25.1,True,False,True,PyTorch,54721,Expert
4.1,True,False,False,PyTorch,674,Beginner
3.5,True,False,False,TensorFlow,55606,Beginner
2.4,True,False,True,Keras,21931,Beginner
10.2,True,False,False,Keras,39606,Junior
4.9,True,False,False,PyTorch,71463,Beginner
4.2,True,False,True,Scikit-learn,62640,Beginner
10.1,True,True,True,,61922,Junior
16.2,True,True,True,Keras,53055,Senior
1.9,True,False,False,PyTorch,51874,Beginner
2.0,True,True,False,TensorFlow,72491,Beginner
0.0,False,False,False,,913,Beginner
2.1,True,False,False,,59298,Beginner
4.4,True,False,False,,564,Beginner
0.31,True,True,True,TensorFlow,59051,Beginner
1.4,True,False,False,Keras,53684,Beginner
4.0,True,True,False,,69776,Beginner
2.1,True,False,False,Keras,14643,Beginner
1.6,True,False,False,,5710,Beginner
2.1,True,False,False,TensorFlow,15720,Beginner
2.5,True,False,True,Scikit-learn,58591,Beginner
3.1,False,True,False,,64230,Beginner
9.4,True,True,False,Scikit-learn,19927,Junior
0.74,True,False,True,,59047,Beginner
3.2,True,False,True,Scikit-learn,50068,Beginner
8.8,True,False,True,Keras,90675,Junior
0.5,True,False,False,Scikit-learn,60028,Beginner
1.5,True,False,False,Scikit-learn,66030,Beginner
0.74,True,False,False,Scikit-learn,57022,Beginner
1.6,True,False,False,PyTorch,55815,Beginner
2.4,True,False,True,,40266,Beginner
3.9,False,True,True,,2264,Beginner
3.3,True,False,True,PyTorch,58669,Beginner
23.7,True,False,False,Scikit-learn,57041,Expert
0.76,True,False,True,,31613,Beginner
3.8,True,False,False,Scikit-learn,73993,Beginner
3.8,True,True,False,TensorFlow,56319,Beginner
0.9,True,False,False,Keras,55253,Beginner
3.0,False,False,False,,141,Beginner
2.8,True,True,True,TensorFlow,22590,Beginner
9.2,False,False,True,,72300,Junior
0.69,False,False,True,,84071,Beginner
2.6,True,False,True,,162,Beginner
0.92,True,False,False,Scikit-learn,68134,Beginner
0.65,True,False,False,Scikit-learn,73160,Beginner
18.4,True,False,True,,16580,Senior
2.1,True,False,False,,63087,Beginner
9.4,True,False,True,Scikit-learn,35192,Junior
0.2,True,True,False,,51952,Beginner
2.8,True,False,False,Keras,63695,Beginner
2.8,True,False,True,,64404,Beginner
17.5,False,False,False,,55858,Senior
0.0,False,False,False,,1236,Beginner
1.8,True,False,False,TensorFlow,61264,Beginner
4.3,True,True,True,,94363,Beginner
1.7,True,False,True,PyTorch,112831,Beginner
1.4,True,False,False,Scikit-learn,63812,Beginner
4.1,True,False,True,,1528,Beginner
1.1,True,True,False,,59933,Beginner
2.9,True,False,True,TensorFlow,67273,Beginner
0.45,True,False,True,Scikit-learn,316,Beginner
2.8,True,False,False,Scikit-learn,43352,Beginner
0.0,False,False,False,,64134,Beginner
3.3,True,True,True,PyTorch,53860,Beginner
0.36,True,False,False,,2043,Beginner
6.5,True,False,True,Keras,2139,Junior
3.0,True,False,False,,406,Beginner
6.9,True,False,False,PyTorch,122085,Junior
2.5,True,False,False,Scikit-learn,643,Beginner
11.0,True,False,False,Scikit-learn,83105,Intermediate
0.0,False,False,False,,89727,Beginner
0.42,True,False,False,,28269,Beginner
2.7,True,False,False,Scikit-learn,921,Beginner
15.6,True,True,False,Scikit-learn,200085,Intermediate
3.0,True,True,False,,473,Beginner
0.88,True,True,False,,56381,Beginner
4.6,True,False,True,,199078,Beginner
15.7,False,False,True,,82429,Intermediate
2.6,True,True,False,TensorFlow,54889,Beginner
6.0,True,False,True,Scikit-learn,57897,Junior
1.9,True,True,True,Keras,616,Beginner
7.9,True,False,False,,58945,Junior
4.0,True,True,False,Scikit-learn,39624,Beginner
2.1,True,False,False,,64356,Beginner
1.7,True,False,True,Scikit-learn,93424,Beginner
2.9,True,False,False,,67796,Beginner
18.3,True,False,False,,935,Senior
7.1,True,True,True,Keras,105273,Junior
10.0,True,False,False,TensorFlow,89937,Junior
3.2,True,False,False,Keras,22534,Beginner
3.8,True,True,False,Keras,1326,Beginner
0.33,True,False,True,Scikit-learn,812,Beginner
0.25,True,False,False,Scikit-learn,47321,Beginner
27.4,True,False,True,Scikit-learn,612,Expert
7.6,True,True,True,Scikit-learn,360,Junior
21.8,False,True,True,,124963,Expert
0.4,False,False,False,TensorFlow,56688,Beginner
1.1,True,True,True,TensorFlow,419,Beginner
4.8,True,True,False,,43450,Beginner
0.95,True,True,False,,64711,Beginner
1.5,True,False,False,Keras,58611,Beginner
4.5,True,False,False,PyTorch,53613,Beginner
0.48,True,False,False,Scikit-learn,38756,Beginner
0.0,False,False,False,,280424,Beginner
20.0,True,False,True,Scikit-learn,28442,Senior
0.83,True,False,False,Scikit-learn,57352,Beginner
6.6,True,True,False,,57891,Junior
3.8,True,False,True,Keras,1347,Beginner
21.2,True,True,True,Scikit-learn,4727,Expert
0.0,False,False,False,,191,Beginner
0.76,False,False,False,,4566,Beginner
1.9,True,False,True,Scikit-learn,50717,Beginner
0.39,True,False,True,,4237,Beginner
6.5,True,False,False,Scikit-learn,46524,Junior
13.8,True,False,True,TensorFlow,118974,Intermediate
0.83,True,False,True,Scikit-learn,2596,Beginner
28.5,True,False,False,TensorFlow,50224,Expert
22.3,True,False,False,TensorFlow,261,Expert
4.5,False,False,False,,742,Beginner
4.8,True,False,False,Keras,13682,Beginner
0.65,True,False,False,Scikit-learn,546,Beginner
0.22,True,False,False,PyTorch,68133,Beginner
4.1,True,False,False,PyTorch,287,Beginner
2.4,True,True,False,Keras,22046,Beginner
1.5,True,False,False,TensorFlow,73708,Beginner
9.0,True,True,True,Keras,65659,Junior
2.6,True,False,True,TensorFlow,43232,Beginner
16.6,False,False,True,,24677,Senior
5.8,True,True,True,Keras,843,Beginner
0.25,True,False,False,Scikit-learn,60201,Beginner
3.8,True,True,True,Keras,63093,Beginner
4.5,True,False,False,Keras,69845,Beginner
9.1,False,False,False,,44670,Junior
4.9,True,False,False,Scikit-learn,438,Beginner
4.8,True,False,False,TensorFlow,59032,Beginner
5.9,True,True,True,TensorFlow,264895,Beginner
0.65,True,False,False,Scikit-learn,66732,Beginner
4.4,True,False,True,Scikit-learn,67172,Beginner
0.43,True,False,False,,5942,Beginner
3.2,True,False,False,PyTorch,16540,Beginner
0.67,False,True,False,,13758,Beginner
0.85,True,False,True,Scikit-learn,185,Beginner
0.72,True,True,True,Scikit-learn,59797,Beginner
2.3,True,False,True,Scikit-learn,74620,Beginner
8.9,True,True,True,TensorFlow,124949,Junior
9.3,True,False,False,,35163,Junior
0.98,True,False,False,Scikit-learn,956,Beginner
3.6,True,False,True,Scikit-learn,61,Beginner
0.77,True,False,False,Scikit-learn,65176,Beginner
2.5,True,False,False,,23306,Beginner
1.7,True,False,False,,66567,Beginner
21.9,True,False,True,TensorFlow,45542,Expert
0.83,True,False,False,,51645,Beginner
1.6,True,False,False,Scikit-learn,3663,Beginner
16.3,True,False,True,Scikit-learn,35073,Senior
4.3,True,False,False,,61841,Beginner
10.8,True,False,True,TensorFlow,95754,Junior
2.9,True,False,False,,58231,Beginner
1.2,True,False,False,,72643,Beginner
0.63,True,False,False,,65930,Beginner
5.3,False,True,True,,2108,Beginner
0.67,True,False,True,Keras,65594,Beginner
3.1,True,False,True,,65090,Beginner
2.3,True,False,False,,60851,Beginner
4.6,True,False,False,Scikit-learn,57921,Beginner
0.43,True,False,False,,9710,Beginner
1.8,True,True,False,Scikit-learn,72476,Beginner
0.47,True,False,False,,2388,Beginner
13.4,True,True,True,,51459,Intermediate
0.39,True,False,False,Keras,5363,Beginner
0.49,False,False,False,Scikit-learn,20257,Beginner
1.4,True,False,True,,62728,Beginner
3.6,True,False,True,PyTorch,13595,Beginner
2.2,True,False,True,Scikit-learn,64199,Beginner
20.9,True,False,False,Scikit-learn,73130,Senior
0.28,True,False,False,Keras,53293,Beginner
3.6,True,False,False,Scikit-learn,38887,Beginner
0.41,True,False,False,Keras,34913,Beginner
0.94,True,False,True,Keras,59379,Beginner
0.78,True,True,False,Scikit-learn,10670,Beginner
0.0,False,False,False,,2334,Beginner
1.4,True,False,False,Scikit-learn,62147,Beginner
1.8,True,False,False,,66743,Beginner
4.9,True,False,False,Scikit-learn,59741,Beginner
0.79,True,True,True,,64466,Beginner
2.6,True,False,False,Scikit-learn,63376,Beginner
1.3,True,False,True,TensorFlow,72402,Beginner
0.31,True,False,False,,14937,Beginner
0.0,False,False,False,,59065,Beginner
28.1,False,False,True,TensorFlow,47301,Expert
10.4,True,False,False,Scikit-learn,104895,Junior
0.45,True,False,False,Scikit-learn,73044,Beginner
2.0,True,True,True,Scikit-learn,384,Beginner
0.0,False,False,False,,141,Beginner
1.4,True,False,True,,50052,Beginner
6.6,True,False,False,Scikit-learn,65711,Junior
20.8,True,True,False,Scikit-learn,92157,Senior
6.0,True,False,False,Scikit-learn,66605,Junior
3.8,True,True,True,TensorFlow,40449,Beginner
4.1,True,False,False,PyTorch,375,Beginner
0.52,True,True,True,Scikit-learn,66605,Beginner
4.2,True,False,True,TensorFlow,22650,Beginner
2.3,True,False,False,PyTorch,550,Beginner
2.6,True,False,False,Scikit-learn,61996,Beginner
0.91,True,False,True,,62828,Beginner
1.4,True,False,False,Keras,28374,Beginner
0.45,True,True,True,Scikit-learn,64330,Beginner
2.9,False,False,True,TensorFlow,2743,Beginner
6.8,True,True,True,Scikit-learn,7662,Junior
0.71,True,False,False,,58461,Beginner
0.91,True,True,True,Scikit-learn,887,Beginner
2.2,True,False,True,TensorFlow,55326,Beginner
0.81,True,False,False,,72340,Beginner
2.9,True,False,False,TensorFlow,52,Beginner
1.5,True,False,False,,68346,Beginner
2.9,True,False,False,Scikit-learn,70192,Beginner
26.4,False,False,False,PyTorch,109486,Expert
5.8,True,False,True,Scikit-learn,55621,Beginner
0.24,False,False,True,,71198,Beginner
3.5,True,False,True,PyTorch,55384,Beginner
14.2,True,False,True,PyTorch,8092,Intermediate
0.23,False,True,False,,62728,Beginner
11.6,True,False,False,TensorFlow,54041,Intermediate
1.7,True,False,True,,70224,Beginner
0.24,True,False,False,TensorFlow,61759,Beginner
0.39,True,False,False,,52283,Beginner
0.77,True,False,False,,55712,Beginner
2.8,True,False,False,Scikit-learn,53090,Beginner
27.1,False,False,True,,27637,Expert
0.44,True,True,False,Scikit-learn,2554,Beginner
1.3,True,False,False,Keras,44,Beginner
2.2,True,True,True,TensorFlow,67077,Beginner
9.1,True,False,True,Keras,641,Junior
9.1,True,False,True,TensorFlow,96234,Junior
0.39,True,False,False,TensorFlow,51878,Beginner
6.4,True,False,True,TensorFlow,64055,Junior
18.0,True,False,True,Scikit-learn,74890,Senior
1.1,True,False,True,Scikit-learn,60227,Beginner
1.6,True,False,False,Scikit-learn,791,Beginner
3.0,True,True,False,TensorFlow,74631,Beginner
2.5,True,True,False,TensorFlow,23400,Beginner
1.7,True,True,True,,61607,Beginner
2.6,True,False,False,Scikit-learn,857,Beginner
